,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
64743,Neoneura amelia,species,Amelia's Threadtail,1,-85.9522,11.7013,North America,Nicaragua,Nicaragua,2009-03-14,
64749,Neoneura amelia,species,Amelia's Threadtail,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
64784,Neoerythromma cultellatum,species,Caribbean Yellowface,1,-85.9522,11.7013,North America,Nicaragua,Nicaragua,2009-03-14,
64786,Neoerythromma cultellatum,species,Caribbean Yellowface,1,-85.91049,12.99869,North America,Nicaragua,Nicaragua,2001-08-03,
65171,Micrathyria hagenii,species,Thornbush Dasher,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
65266,Micrathyria aequalis,species,Spot-tailed Dasher,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-13,
65317,Miathyria marcella,species,Hyacinth Glider,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-13,
65318,Miathyria marcella,species,Hyacinth Glider,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-12,
65332,Miathyria marcella,species,Hyacinth Glider,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
65333,Miathyria marcella,species,Hyacinth Glider,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
65449,Macrothemis inacuta,species,Straw-colored Sylph,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
70544,Leptobasis vacillans,species,,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
71444,Ischnura ramburii,species,Rambur's Forktail,1,-85.91049,12.99869,North America,Nicaragua,Nicaragua,2001-08-03,
72798,Hetaerina titia,species,Smoky Rubyspot,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
73584,Gynacantha mexicana,species,Bar-sided Darner,1,-85.9552,11.9298,North America,Nicaragua,Nicaragua,2009-03-11,
75511,Erythrodiplax umbrata,species,Band-winged Dragonlet,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-12,
75553,Erythrodiplax umbrata,species,Band-winged Dragonlet,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
75747,Erythrodiplax fusca,species,Red-faced Dragonlet,1,-85.92837,13.15214,North America,Nicaragua,Nicaragua,2001-08-02,
75748,Erythrodiplax fusca,species,Red-faced Dragonlet,1,-85.90359,13.24285,North America,Nicaragua,Nicaragua,2001-08-02,
75749,Erythrodiplax fusca,species,Red-faced Dragonlet,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
75766,Erythrodiplax funerea,species,Black-winged Dragonlet,1,-85.9558,11.7097,North America,Nicaragua,Nicaragua,2009-03-14,
75767,Erythrodiplax funerea,species,Black-winged Dragonlet,1,-85.9558,11.7097,North America,Nicaragua,Nicaragua,2009-03-13,
75768,Erythrodiplax funerea,species,Black-winged Dragonlet,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
75769,Erythrodiplax funerea,species,Black-winged Dragonlet,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
75907,Erythemis vesiculosa,species,Great Pondhawk,1,-85.95355,11.70864,North America,Nicaragua,Nicaragua,2009-03-12,
76787,Erythemis plebeja,species,Pin-tailed Pondhawk,1,-85.9558,11.7097,North America,Nicaragua,Nicaragua,2009-03-12,
76850,Erythemis mithroides,species,Claret Pondhawk,1,-85.80302,13.58302,North America,Nicaragua,Nicaragua,2001-08-01,
78663,Enallagma novaehispaniae,species,Neotropical Bluet,1,-85.92837,13.15214,North America,Nicaragua,Nicaragua,2001-08-02,
78664,Enallagma novaehispaniae,species,Neotropical Bluet,1,-85.79217,13.56409,North America,Nicaragua,Nicaragua,2001-08-01,
78665,Enallagma novaehispaniae,species,Neotropical Bluet,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
79569,Enallagma civile,species,Familiar Bluet,1,-85.91049,12.99869,North America,Nicaragua,Nicaragua,2001-08-03,
84175,Brechmorhoga pertinax,species,Masked Clubskimmer,1,-85.91049,12.99869,North America,Nicaragua,Nicaragua,2001-08-03,
84176,Brechmorhoga pertinax,species,Masked Clubskimmer,1,-85.92837,13.15214,North America,Nicaragua,Nicaragua,2001-08-02,
84177,Brechmorhoga pertinax,species,Masked Clubskimmer,1,-85.79217,13.56409,North America,Nicaragua,Nicaragua,2001-08-01,
84178,Brechmorhoga pertinax,species,Masked Clubskimmer,1,-85.73621,13.6355,North America,Nicaragua,Nicaragua,2001-07-31,
84179,Brechmorhoga pertinax,species,Masked Clubskimmer,1,-85.71,13.58667,North America,Nicaragua,Nicaragua,2001-07-29,
85408,Argia translata,species,Dusky Dancer,1,-85.9558,11.7097,North America,Nicaragua,Nicaragua,2009-03-12,
85451,Argia translata,species,Dusky Dancer,1,-85.79217,13.56409,North America,Nicaragua,Nicaragua,2001-08-01,
85455,Argia translata,species,Dusky Dancer,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
85457,Argia translata,species,Dusky Dancer,1,-84.339,10.9728,North America,Nicaragua,Nicaragua,2002-08-05,
86286,Argia oenea,species,Fiery-eyed Dancer,1,-85.9558,11.7097,North America,Nicaragua,Nicaragua,2009-03-13,
86287,Argia oenea,species,Fiery-eyed Dancer,1,-85.9522,11.7013,North America,Nicaragua,Nicaragua,2009-03-12,
86288,Argia oenea,species,Fiery-eyed Dancer,1,-85.788,12.8971,North America,Nicaragua,Nicaragua,2009-03-09,
86289,Argia oenea,species,Fiery-eyed Dancer,1,-85.9558,11.7097,North America,Nicaragua,Nicaragua,2009-03-12,
86294,Argia oenea,species,Fiery-eyed Dancer,1,-85.92837,13.15214,North America,Nicaragua,Nicaragua,2001-08-02,
86295,Argia oenea,species,Fiery-eyed Dancer,1,-85.79217,13.56409,North America,Nicaragua,Nicaragua,2001-08-01,
86297,Argia oenea,species,Fiery-eyed Dancer,1,-85.80864,13.5918,North America,Nicaragua,Nicaragua,2001-08-01,
